	claim	lable	link
191	Willie Nelson fell seriously ill in May 2018.	false	https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
192	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
193	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
194	The NRA is a tax-exempt nonprofit organization.	True	https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
195	The White House updated the voice message on the automated telephone comments line to blame Democrats for a government shutdown.	True	https://www.snopes.com/fact-check/white-house-comment-line-trump/
196	Charles and Elizabeth Koch contributed nearly $500,000 to Paul Ryan’s fundraising committee after successfully passing the GOP tax plan in the United States House of Representatives.	True	https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
197	President Trump signed a bill blocking Obama-era background checks on guns for people with mental illnesses.	True	https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
198	Paul Ryan nominated televangelist Joel Osteen as the new House Chaplain.	false	https://www.snopes.com/fact-check/did-ryan-osteen-house-chaplain/
199	Hillary Clinton was accidentally killed during the filming of a documentary about her.	false	https://www.snopes.com/fact-check/hillary-clinton-documentary-missouri/
200	"The National Rifle Association banned attendees from carrying firearms into their ""2018 Leadership Forum"" in Dallas, Texas."	false	https://www.snopes.com/fact-check/nra-events-guns/
201	A photograph shows a hearse being towed away in the middle of a funeral procession.	false	https://www.snopes.com/fact-check/was-hearse-towed-during-funeral/
202	Israel fired a tactical nuclear weapon at an Iranian base in Syria in late April 2018.	false	https://www.snopes.com/fact-check/israel-nuclear-bomb-syria/
203	"A reporter who was found dead mailed her lawyer a recording “to be played if anything happens to her."""	false	https://www.snopes.com/fact-check/dead-reporter-recording-clinton/
204	"A second Broward County sheriff’s deputy died suspiciously after ""exposing"" the mass school shooting in Parkland, Florida."	false	https://www.snopes.com/fact-check/second-broward-county-death/
205	Oklahoma passed legislation making it legal for agencies to refuse adoptions involving LGBT parents.	false	https://www.snopes.com/fact-check/oklahoma-bill-lgbt-adoptions/
206	"Mike Huckabee tweeted that the White House Correspondents Dinner ""celebrated bullying"" after inviting people to watch his own show unless they lacked a ""sense of humor."""	True	https://www.snopes.com/fact-check/did-mike-huckabee-complain-michelle-wolf/
207	Parents in California are not allowed to pull their children out of sexual education classes.	false	https://www.snopes.com/fact-check/california-sex-ed-parents/
208	On Facebook, White House Press Secretary Sarah Huckabee Sanders proudly embraced an unflattering comparison to Aunt Lydia from the Handmaid's Tale.	false	https://www.snopes.com/fact-check/sarah-huckabee-sanders-aunt-lydia/
209	In April 2018, Barack Obama and George W. Bush criticized rapper Kanye West on Twitter.	false	https://www.snopes.com/fact-check/obama-kanye-chicago-bush/
210	"Pilot Flying J removed American flags from their flagpoles because ""foreigners were offended."""	false	https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
211	Each refugee in Canada receives $3,874 every month from the government under the Resettlement Assistance Program.	false	https://www.snopes.com/fact-check/canada-refugee-benefits/
212	Bacteria formed on cut onions and potatoes are responsible for more food poisoning cases than spoiled mayonnaise.	false	https://www.snopes.com/fact-check/cut-onions-contamination/
213	Willie Nelson fell seriously ill in May 2018.	false	https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
214	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
215	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
216	The NRA is a tax-exempt nonprofit organization.	True	https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
217	The White House updated the voice message on the automated telephone comments line to blame Democrats for a government shutdown.	True	https://www.snopes.com/fact-check/white-house-comment-line-trump/
218	Charles and Elizabeth Koch contributed nearly $500,000 to Paul Ryan’s fundraising committee after successfully passing the GOP tax plan in the United States House of Representatives.	True	https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
219	President Trump signed a bill blocking Obama-era background checks on guns for people with mental illnesses.	True	https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
220	Planned Parenthood issued a statement in defense of Bill Cosby after the comedian was convicted of felony sexual assault.	false	https://www.snopes.com/fact-check/did-planned-parenthood-defend-bill-cosby/
221	Hillary Clinton was killed during an FBI raid on the Clintons' New York home.	false	https://www.snopes.com/fact-check/hillary-clinton-killed-fbi-raid/
222	A photograph shows a remarkable sunset over Moscow.	false	https://www.snopes.com/fact-check/is-sunset-moscow-real/
223	Every cell in the human body is replaced every seven years.	false	https://www.snopes.com/fact-check/does-body-replace-itself-seven-years/
224	Actress Allison Mack confessed that she sold children to the Rothschilds and Clintons.	false	https://www.snopes.com/fact-check/allison-mack-rothschild-clinton/
225	A photograph captures a man washing aborted fetuses in Brazil.	false	https://www.snopes.com/fact-check/washing-aborted-fetuses/
226	A newspaper article from 2015 reported that comedian Michelle Wolf had been arrested for bestiality	false	https://www.snopes.com/fact-check/michelle-wolf-newspaper-arrest/
227	Comedy Central fired Michelle Wolf and issued an apology after the comedian's appearance at the 2018 White House Correspondents Dinner.	false	https://www.snopes.com/fact-check/comedy-central-wolf-apology/
228	Hulu cancelled plans to stream comedian Michelle Wolf’s standup special after her appearance at the 2018 White House Correspondents Dinner.	false	https://www.snopes.com/fact-check/michelle-wolf-hulu-special/
229	The Westmoreland News ran a KKK ad on the front page of their newspaper in April 2018.	false	https://www.snopes.com/fact-check/kkk-ad-front-page/
230	Hillary Clinton used a hammer to smash her mobile phone during an FBI investigation.	false	https://www.snopes.com/fact-check/hillary-clinton-smash-phone-hammer/
231	Rep. Mike Kennedy claimed that access to hospitals kills at least a million Americans per year.	false	https://www.snopes.com/fact-check/mike-kennedy-access-hospitals/
232	"Pilot Flying J removed American flags from their flagpoles because ""foreigners were offended."""	false	https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
233	Each refugee in Canada receives $3,874 every month from the government under the Resettlement Assistance Program.	false	https://www.snopes.com/fact-check/canada-refugee-benefits/
234	Bacteria formed on cut onions and potatoes are responsible for more food poisoning cases than spoiled mayonnaise.	false	https://www.snopes.com/fact-check/cut-onions-contamination/
235	Willie Nelson fell seriously ill in May 2018.	false	https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
236	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
237	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
238	The NRA is a tax-exempt nonprofit organization.	True	https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
239	The White House updated the voice message on the automated telephone comments line to blame Democrats for a government shutdown.	True	https://www.snopes.com/fact-check/white-house-comment-line-trump/
240	Charles and Elizabeth Koch contributed nearly $500,000 to Paul Ryan’s fundraising committee after successfully passing the GOP tax plan in the United States House of Representatives.	True	https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
241	President Trump signed a bill blocking Obama-era background checks on guns for people with mental illnesses.	True	https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
242	A man received a $153,000 hospital bill after a bite he sustained from a rattlesnake that he was attempting to take a selfie with.	True	https://www.snopes.com/fact-check/did-man-receive-153000-bill-rattlesnake/
243	"Merriam-Webster changed its dictionary definition of ""fascism"" in 1987, to censor links between its new corporate owner and fascists."	false	https://www.snopes.com/fact-check/fascism-corporations-corporatism-dictionary/
244	A video shows a group of camels swimming through the sea.	True	https://www.snopes.com/fact-check/camels-crossing-the-sea/
245	The body of a notorious pedophile was found dumped on the doorstep of the British Parliament building.	false	https://www.snopes.com/fact-check/body-pedophile-dumped-parliament/
246	We fact-check a popular meme outlining the purported benefits of living in Sweden.	false	https://www.snopes.com/fact-check/sweden-society-health-care/
247	Photographs show a velvet cow killer ant.	True	https://www.snopes.com/fact-check/velvet-cowkiller-ant/
248	A Russian man locked his head in a cage in an attempt to stop smoking.	True	https://www.snopes.com/fact-check/did-man-lock-head-cage/
249	United States citizens have the right to resist unlawful arrest.	false	https://www.snopes.com/fact-check/right-to-resist-unlawful-arrest/
